"ITEM","CUSTOMER_NUMBER","WEEK","UNITS_SOLD"
175059,10281,3,3
175059,13347,1,39
175059,16740,4,1
175059,26685,1,8
175059,26685,2,19
175059,20760,2,1
175059,7060,2,3
175059,28567,1,12
175059,28567,4,1
175059,8222,2,3
175059,8222,5,1
175059,22723,2,5
175059,24805,1,9
175059,7317,1,1
175059,7317,4,16
175059,25,4,1
175059,9071,1,1
175059,14715,1,12
175059,10679,1,14
175059,10679,2,3
175059,11883,1,2
175059,29714,1,6
175059,1492,2,2
175059,15599,4,1
175059,17898,1,86
175059,27688,4,1
175059,15905,1,5
175059,26553,2,3
175059,1977,3,4
175059,5943,2,8
175059,20139,1,63
175059,6361,4,1
175059,21011,2,8
175059,5864,2,1
175059,286,5,4
175059,14246,1,33
175059,14246,2,1
175059,5505,2,11
175059,18106,2,1
175059,23661,1,97
175059,8071,2,1
175059,15911,3,4
175059,1625,3,2
175059,28433,1,1
175059,26569,4,2
175059,16629,3,14
175059,11702,1,63
175059,16804,1,2
175059,8346,2,2
175059,1050,2,12
175059,27456,4,2
175059,12430,1,1
175059,23704,2,1
175059,14457,1,55
175059,18736,1,45
175059,1401,1,4
175059,17084,2,6
175059,11840,4,4
175059,19622,1,3
175059,19622,3,1
175059,17701,2,7
175059,11,4,1
175059,3041,2,7
175059,3041,4,5
175059,5336,2,6
175059,5336,4,2
175059,25089,2,4
175059,25089,3,5
175059,8382,2,13
175059,23486,3,1
175059,22838,3,1
175059,29732,3,2
175059,28558,5,1
175059,4129,1,50
175059,18052,2,11
175059,13153,2,4
175059,1060,1,62
175059,1738,4,6
175059,27674,2,7
175059,1062,2,1
175059,6147,2,2
175059,2531,3,16
175059,11372,4,7
175059,3253,2,3
175059,4263,2,5
175059,1201,4,10
175059,7125,2,1
175059,25994,4,16
175059,27710,2,5
175059,27710,4,1
175059,17898,4,12
175059,1876,1,81
175059,22599,1,2
175059,17828,3,6
175059,24854,4,2
175059,8692,1,45
175059,13600,1,29
175059,28004,4,1
175059,18059,4,12
175059,1011,2,1
175059,5732,4,2
175059,2746,2,5
175059,23468,3,9
175059,13358,4,2
175491,22302,1,64
175491,7195,1,71
175491,12131,1,61
175491,29653,1,36
175491,19922,2,2
175491,18456,2,1
175491,17262,1,91
175491,13815,2,1
175491,26899,3,1
175491,15802,2,1
175491,21127,2,1
175491,23379,2,1
175491,8113,2,1
175491,13281,1,52
175491,28312,1,1
175491,22642,2,1
175491,19561,1,58
175491,22459,4,1
175491,15959,4,1
175491,14715,2,1
175491,15599,1,33
175491,16828,1,19
175491,1034,1,41
175491,20825,1,1
175491,11702,1,35
175491,23707,1,17
175491,486,1,13
175491,21286,3,1
175491,4976,2,1
175491,19531,4,2
175491,7125,4,1
175491,12372,1,5
175491,22921,1,43
175491,13358,1,13
177028,8072,1,24
177028,17925,4,24
177028,1866,1,56
177028,2957,3,24
177028,3095,1,72
177028,25418,1,24
177028,25418,3,24
177028,18146,3,24
177028,10065,2,24
177028,21002,2,24
177028,27654,2,24
177028,16217,1,6
177028,7953,1,24
177028,18871,1,24
177028,18871,5,24
177028,13815,1,90
177028,11577,1,45
177028,11577,4,24
177028,13484,4,24
177028,27013,3,24
177028,11230,3,24
177028,12219,1,24
177028,20085,1,24
177028,28888,3,24
177028,1636,1,8
177028,14378,1,24
177028,14611,2,24
177028,29673,4,24
177028,23379,4,24
177028,358,2,24
177028,2093,1,24
177028,2093,4,24
177028,12381,3,24
177028,21378,4,24
177028,8113,2,24
177028,8113,4,24
177028,13281,4,24
177028,10495,2,24
177028,20925,1,92
177028,15456,2,24
177028,8561,1,24
177028,20469,4,24
177028,14217,1,24
177028,20547,2,24
177028,23335,4,72
177028,23335,5,24
177028,11191,2,24
177028,20097,3,24
177028,25614,4,24
177028,21918,1,24
177028,26685,4,24
177028,15687,3,24
177028,5731,1,24
177028,15317,4,24
177028,22723,2,24
177028,25672,2,24
177028,19564,1,3
177028,5476,1,1
177028,8069,1,31
177028,8649,5,24
177028,5834,1,49
177028,17681,4,24
177028,7106,3,24
177028,4682,1,58
177028,7664,4,24
177028,29157,2,24
177028,19696,2,24
177028,21011,3,24
177028,23595,4,24
177028,18482,3,24
177028,6242,3,24
177028,8071,1,50
177028,27394,3,24
177028,12263,3,24
177028,20434,2,24
177028,1,3,24
177028,28433,2,24
177028,22003,5,24
177028,11702,2,24
177028,16804,1,24
177028,16804,3,24
177028,8346,4,24
177028,15113,3,24
177028,26336,3,24
177028,8790,3,24
177028,14457,2,24
177028,543,4,24
177028,18736,3,24
177028,10422,4,24
177028,20916,2,24
177028,10138,4,24
177028,17084,4,24
177028,29443,1,67
177028,11,1,70
177028,11,4,24
177028,9674,3,24
177028,20851,2,48
177028,29732,1,24
177028,24390,4,24
177028,19531,3,24
177028,9629,1,50
177028,24897,2,24
177028,29545,1,24
177028,27674,1,66
177028,11372,2,24
177028,20273,4,24
177028,17493,2,24
177028,5329,2,24
177028,19805,2,24
177028,29456,4,24
177028,24966,2,24
177028,27573,4,24
177028,18557,4,24
177028,28867,1,82
177028,7125,1,24
177028,3568,1,48
177028,5525,1,24
177028,17898,2,24
177028,22599,3,24
177028,24854,1,24
177028,21313,1,24
177028,21313,2,24
177028,23947,2,24
178639,1690,5,24
178639,24513,1,24
178639,22302,4,24
178639,23128,2,24
178639,29844,2,24
178639,18146,4,24
178639,20642,1,64
178639,2839,1,24
178639,25197,3,24
178639,25549,1,93
178639,16423,2,24
178639,4712,2,24
178639,4712,4,24
178639,3581,3,24
178639,7335,1,7
178639,28696,5,24
178639,26899,1,24
178639,26899,2,24
178639,11230,3,24
178639,12081,1,62
178639,24092,5,24
178639,12465,1,2
178639,8262,1,24
178639,5188,3,24
178639,15753,2,24
178639,569,3,24
178639,24609,3,24
178639,29571,1,24
178639,23379,1,24
178639,19831,4,24
178639,13538,3,24
178639,6535,4,24
178639,15456,2,24
178639,14084,2,24
178639,17042,1,75
178639,14685,2,24
178639,5476,1,25
178639,23694,4,24
178639,1492,1,50
178639,1492,4,24
178639,7664,4,24
178639,17078,1,24
178639,3147,4,24
178639,1977,4,24
178639,19544,1,24
178639,12263,1,24
178639,1989,4,24
178639,29208,3,24
178639,1034,1,40
178639,12418,4,24
178639,23155,2,24
178639,24436,2,24
178639,10642,3,24
178639,15355,1,24
178639,6009,3,24
178639,26239,1,24
178639,15370,3,24
178639,1736,3,24
178639,19622,1,54
178639,26189,1,24
178639,17701,2,24
178639,2919,2,24
178639,9674,3,24
178639,6257,3,24
178639,25014,3,24
178639,20851,3,24
178639,4129,2,24
178639,18052,3,24
178639,28605,4,24
178639,6147,2,24
178639,15346,3,24
178639,2531,3,24
178639,20273,3,24
178639,10211,3,24
178639,17493,3,24
178639,21271,1,88
178639,22083,1,24
178639,27710,2,24
178639,5525,1,24
178639,5525,3,24
178639,17898,2,24
178639,1876,3,24
178639,24854,1,24
178639,24854,4,24
178639,10049,4,24
180386,24513,2,24
180386,8648,4,24
180386,13179,1,24
180386,1568,2,24
180386,27050,3,24
180386,2957,1,96
180386,22352,3,24
180386,22352,4,24
180386,3344,2,48
180386,18146,2,24
180386,7564,2,24
180386,28504,3,24
180386,8609,4,24
180386,9608,1,24
180386,9608,5,24
180386,29653,1,18
180386,2839,2,24
180386,25197,3,24
180386,15173,4,24
180386,8685,3,24
180386,28777,3,24
180386,28777,4,24
180386,6141,2,24
180386,7100,2,24
180386,28062,1,24
180386,7953,2,24
180386,18871,2,24
180386,22179,1,24
180386,18456,2,24
180386,19166,3,24
180386,13815,2,72
180386,29551,1,24
180386,29884,2,24
180386,13315,1,83
180386,12469,2,24
180386,26899,2,48
180386,26899,4,24
180386,11230,1,24
180386,17305,2,24
180386,725,2,24
180386,14627,4,24
180386,19410,1,24
180386,19410,3,24
180386,11912,4,24
180386,11070,2,24
180386,28888,3,48
180386,28888,5,24
180386,1636,1,19
180386,20573,1,1
180386,21127,4,24
180386,21127,5,24
180386,10503,1,24
180386,29571,2,24
180386,29571,3,24
180386,3076,1,24
180386,25082,3,24
180386,2954,4,24
180386,2093,2,24
180386,2093,4,24
180386,838,3,24
180386,10360,3,24
180386,22959,4,24
180386,24341,1,51
180386,6535,4,24
180386,14084,1,24
180386,12351,2,24
180386,4899,1,24
180386,4899,3,24
180386,18244,3,24
180386,6499,2,24
180386,12599,2,24
180386,3278,1,24
180386,14685,1,24
180386,13863,2,24
180386,20547,4,24
180386,28535,4,24
180386,12527,3,24
180386,11245,2,24
180386,27727,3,24
180386,10281,1,48
180386,22310,3,24
180386,13347,4,24
180386,14992,2,24
180386,20760,1,79
180386,16779,3,24
180386,6793,4,24
180386,11539,4,24
180386,9359,1,24
180386,29805,2,24
180386,29805,4,24
180386,7317,3,48
180386,18301,4,24
180386,11883,1,24
180386,17898,2,24
180386,17898,5,24
180386,27688,2,24
180386,4171,3,24
180386,3147,4,24
180386,9291,2,24
180386,24519,2,24
180386,6361,5,24
180386,21011,5,24
180386,18482,2,24
180386,6242,2,24
180386,6242,5,24
180386,20839,4,24
180386,1311,1,24
180386,19826,2,24
180386,19826,4,24
180386,28049,3,24
180386,20434,3,24
180386,1493,1,24
180386,1493,3,24
180386,16629,3,24
180386,15355,2,24
180386,21710,1,24
180386,1050,2,48
180386,7970,1,11
180386,8790,2,24
180386,3996,1,24
180386,7013,2,24
180386,26239,4,24
180386,19903,2,24
180386,1736,2,24
180386,20501,3,24
180386,19172,4,24
180386,9674,3,24
180386,16995,3,24
180386,5651,1,24
180386,21733,2,24
180386,3460,2,24
180386,1523,2,24
180386,23486,4,24
180386,4129,2,48
180386,16154,3,24
180386,24897,3,24
180386,3481,3,24
180386,15639,4,24
180386,17658,3,24
180386,13917,3,24
180386,2531,4,24
180386,7064,2,24
180386,10211,2,24
180386,29456,2,24
180386,28081,3,24
180386,2902,4,24
180386,25789,3,24
180386,22846,4,24
180386,22921,1,94
180386,28004,2,24
180386,23468,1,24
182717,20818,4,24
182717,19735,2,24
182717,18146,1,24
182717,18146,4,24
182717,20642,1,92
182717,17211,3,24
182717,29653,4,24
182717,16210,4,24
182717,12103,1,100
182717,8685,3,24
182717,28062,2,24
182717,12818,4,24
182717,27344,1,24
182717,10498,4,24
182717,25549,1,70
182717,17454,3,24
182717,21789,1,1
182717,29884,1,23
182717,3052,3,24
182717,19143,3,24
182717,9098,5,24
182717,11912,2,24
182717,11070,1,97
182717,1636,1,58
182717,26084,1,24
182717,24821,2,24
182717,358,1,77
182717,17127,3,24
182717,21378,3,24
182717,8113,2,24
182717,24341,1,12
182717,24341,4,24
182717,6535,4,24
182717,28312,1,54
182717,23217,3,24
182717,14084,1,24
182717,3278,2,24
182717,23335,2,24
182717,12940,2,24
182717,15521,3,24
182717,20097,2,24
182717,20760,4,48
182717,5397,2,24
182717,29805,3,24
182717,19564,2,24
182717,8649,1,80
182717,29714,1,10
182717,15599,2,24
182717,26304,4,24
182717,20139,1,11
182717,6361,1,23
182717,18482,3,24
182717,18482,4,24
182717,3270,1,71
182717,19826,1,23
182717,16828,2,24
182717,1493,3,24
182717,22003,1,38
182717,27278,2,24
182717,7013,1,24
182717,19903,4,24
182717,543,2,24
182717,18736,4,24
182717,19172,3,24
182717,21771,1,99
182717,16287,3,24
182717,3041,2,24
182717,21733,1,27
182717,25089,4,24
182717,1386,3,24
182717,17226,3,24
182717,24892,2,24
182717,24390,4,24
182717,16154,4,24
182717,5671,3,24
182717,17658,2,24
182717,13968,2,24
182717,6660,2,24
182717,3337,2,24
182717,3337,3,24
182717,503,1,94
182717,503,2,24
182717,7064,3,24
182717,7125,1,24
182717,24142,1,83
182717,13600,3,24
182717,5224,2,24
185123,1866,2,1
185123,6312,4,6
185123,22352,1,2
185123,13055,1,2
185123,22300,1,55
185123,2268,2,2
185123,9842,2,1
185123,29866,1,2
185123,16210,2,4
185123,6027,1,1
185123,28777,4,10
185123,17732,3,1
185123,7100,4,1
185123,20464,2,9
185123,28522,2,2
185123,10498,5,2
185123,9738,3,2
185123,21839,4,6
185123,15293,1,1
185123,12219,3,4
185123,12219,4,1
185123,9098,4,1
185123,11912,4,2
185123,14611,3,1
185123,20573,2,1
185123,5188,2,4
185123,569,2,1
185123,9201,1,8
185123,13253,2,1
185123,358,1,44
185123,10179,1,1
185123,25082,3,11
185123,21130,2,1
185123,16502,2,1
185123,2093,2,4
185123,13538,5,2
185123,13916,1,97
185123,24341,2,1
185123,10495,3,3
185123,10495,4,1
185123,22642,1,1
185123,14217,1,2
185123,9819,2,1
185123,14065,2,3
185123,14685,4,2
185123,25614,5,1
185123,21918,1,3
185123,9359,1,98
185123,27816,1,1
185123,28567,2,1
185123,24845,2,2
185123,7317,2,12
185123,5476,3,1
185123,21396,5,2
185123,9071,1,1
185123,8069,2,1
185123,5834,4,2
185123,19617,4,3
185123,1492,2,1
185123,476,2,1
185123,10737,2,2
185123,10737,4,1
185123,3147,3,27
185123,26304,1,1
185123,9291,1,2
185123,20139,1,92
185123,26753,5,2
185123,5505,3,3
185123,1352,4,17
185123,1034,1,2
185123,23155,3,3
185123,24436,2,1
185123,10319,4,3
185123,1050,1,4
185123,1050,3,1
185123,7970,4,3
185123,12430,2,7
185123,8790,3,1
185123,7013,2,1
185123,486,1,76
185123,11843,1,17
185123,20501,1,5
185123,21286,2,3
185123,1401,1,1
185123,7284,2,1
185123,13266,1,4
185123,13266,4,3
185123,16995,3,1
185123,16995,4,2
185123,5651,3,5
185123,17056,1,3
185123,17056,3,2
185123,24860,2,2
185123,8382,4,1
185123,23486,2,1
185123,23486,4,1
185123,4129,5,2
185123,29545,5,4
185123,17529,4,1
185123,13968,1,1
185123,27674,1,2
185123,8794,2,1
185123,6147,2,1
185123,15346,3,7
185123,11372,3,3
185123,3253,4,1
185123,4263,3,8
185123,28833,2,3
185123,28833,4,2
185123,10491,3,3
185123,4091,2,1
185123,11230,2,7
185123,24966,2,2
185123,22083,4,1
185123,28867,4,1
185123,3568,3,2
185123,12372,2,1
185123,22919,4,1
185123,8692,1,71
185123,10049,5,1
185123,5732,1,1
185490,1568,2,76
185490,22352,2,84
185490,28353,2,36
185490,26466,2,58
185490,7100,2,23
185490,10184,2,78
185490,15941,2,3
185490,29551,2,47
185490,13484,2,72
185490,838,2,6
185490,21378,2,22
185490,23704,2,10
185490,14457,2,88
185490,11840,2,47
185490,18052,2,52
185490,21425,2,5
185490,1011,2,56
187484,1690,3,16
187484,3486,3,8
187484,8072,5,16
187484,22302,2,8
187484,5928,2,8
187484,8648,4,8
187484,19025,3,8
187484,8110,3,8
187484,8110,5,8
187484,3812,4,16
187484,9842,1,8
187484,18333,4,16
187484,3952,2,8
187484,10065,3,8
187484,29653,2,16
187484,16217,1,23
187484,25197,2,32
187484,12103,3,24
187484,15173,4,8
187484,8685,2,8
187484,6141,3,8
187484,26466,2,16
187484,17023,4,8
187484,7100,3,8
187484,20443,3,8
187484,12818,2,24
187484,28522,4,8
187484,4861,4,8
187484,7567,4,8
187484,8156,1,8
187484,10184,4,8
187484,16423,3,8
187484,15941,1,8
187484,15941,3,8
187484,3581,3,8
187484,29850,2,8
187484,13815,2,8
187484,7335,1,57
187484,24093,3,8
187484,13484,5,8
187484,11657,3,8
187484,13315,3,16
187484,10072,2,8
187484,26899,3,8
187484,26899,4,8
187484,11230,2,8
187484,12219,5,8
187484,17305,3,8
187484,11630,3,8
187484,19410,2,8
187484,11912,2,8
187484,11912,3,8
187484,11070,4,40
187484,22895,2,8
187484,783,3,8
187484,783,4,24
187484,15802,1,8
187484,14611,4,24
187484,5188,2,40
187484,5188,3,16
187484,18886,2,8
187484,15753,4,8
187484,21127,5,16
187484,19357,3,8
187484,10503,3,8
187484,10503,4,8
187484,16510,2,8
187484,29571,3,8
187484,13253,2,8
187484,16502,4,8
187484,2093,4,8
187484,838,4,8
187484,23984,3,8
187484,21378,2,8
187484,8113,2,16
187484,20928,1,8
187484,13281,1,99
187484,23217,3,8
187484,15456,3,8
187484,19894,3,8
187484,21586,3,8
187484,7085,3,8
187484,13641,4,16
187484,18244,3,8
187484,17042,4,8
187484,14007,1,8
187484,3278,3,8
187484,3278,4,8
187484,28535,3,8
187484,14849,3,8
187484,12527,4,8
187484,12314,4,8
187484,15521,4,32
187484,20097,1,8
187484,22310,4,8
187484,22310,5,16
187484,26685,1,8
187484,26685,3,8
187484,16779,2,8
187484,5397,1,8
187484,5397,2,8
187484,5397,3,8
187484,2065,4,8
187484,15687,2,8
187484,15687,4,8
187484,7716,4,8
187484,5534,4,8
187484,22459,4,8
187484,25672,5,8
187484,7317,4,8
187484,7317,5,8
187484,18763,2,8
187484,15959,5,8
187484,14715,2,8
187484,18301,1,8
187484,17740,2,8
187484,19617,2,8
187484,23694,3,8
187484,15599,4,8
187484,17898,4,8
187484,476,3,8
187484,476,4,8
187484,26553,2,8
187484,4171,1,8
187484,1977,3,8
187484,26304,3,8
187484,24519,2,16
187484,24519,5,8
187484,6361,1,8
187484,18482,4,8
187484,5505,3,16
187484,29286,4,8
187484,3270,1,47
187484,20839,4,8
187484,25119,1,16
187484,15911,1,8
187484,26005,5,48
187484,1493,1,68
187484,3046,3,8
187484,3046,4,8
187484,15355,3,8
187484,22003,4,8
187484,11702,1,16
187484,23707,1,76
187484,16804,2,8
187484,16804,4,24
187484,16804,5,24
187484,10319,1,8
187484,15113,2,8
187484,15113,4,16
187484,19743,4,16
187484,27456,2,8
187484,6009,2,8
187484,23704,2,8
187484,14457,3,8
187484,486,4,24
187484,19903,2,8
187484,22418,2,8
187484,20501,3,16
187484,20501,4,8
187484,21771,3,16
187484,21286,1,19
187484,9674,2,8
187484,1401,1,8
187484,1401,4,8
187484,10138,5,16
187484,758,1,8
187484,17084,1,8
187484,26189,3,8
187484,18656,5,8
187484,24507,3,16
187484,13266,3,8
187484,2919,1,8
187484,16995,3,8
187484,5651,3,8
187484,510,3,8
187484,28201,2,8
187484,17056,1,8
187484,7994,3,8
187484,1523,2,8
187484,20851,1,8
187484,21758,4,8
187484,29732,3,8
187484,19531,3,16
187484,16154,5,8
187484,5671,2,8
187484,3481,4,8
187484,13153,2,8
187484,13153,3,8
187484,15639,3,8
187484,17658,1,8
187484,8794,4,16
187484,7064,2,16
187484,4263,3,8
187484,1201,5,8
187484,28833,4,16
187484,10491,1,8
187484,10491,4,8
187484,21425,5,8
187484,19805,2,8
187484,19805,3,16
187484,19805,5,8
187484,29456,4,8
187484,21271,1,41
187484,21271,3,8
187484,27573,5,8
187484,7125,2,8
187484,7125,3,8
187484,22495,3,8
187484,3568,4,8
187484,5525,5,8
187484,1876,2,8
187484,22599,1,8
187484,22599,3,8
187484,22599,4,8
187484,24854,1,48
187484,24412,1,26
187484,24412,4,8
187484,21313,5,8
187484,28004,4,8
187484,5732,4,8
187484,29096,4,24
187484,23468,5,8
187484,13358,3,8
187484,13358,5,8
187484,11979,4,8
188651,6003,1,10
188651,6003,2,10
188651,20818,4,10
188651,1690,2,10
188651,3486,3,20
188651,8072,3,50
188651,22302,4,20
188651,17925,1,60
188651,17925,3,10
188651,8648,1,10
188651,25434,1,70
188651,29228,2,20
188651,29228,3,20
188651,13179,4,30
188651,3095,2,10
188651,3095,4,40
188651,22352,3,30
188651,25418,2,60
188651,25418,3,90
188651,28353,3,90
188651,8110,1,40
188651,8110,3,100
188651,20642,4,10
188651,3812,2,60
188651,3812,3,90
188651,13055,1,10
188651,28504,1,40
188651,28504,4,20
188651,17558,3,20
188651,9608,4,10
188651,18333,2,30
188651,20378,1,10
188651,20378,3,30
188651,28235,1,30
188651,21002,2,10
188651,21002,4,30
188651,21002,5,20
188651,2839,3,20
188651,2839,5,20
188651,16210,2,50
188651,16210,3,60
188651,16210,4,10
188651,25197,4,40
188651,12103,1,20
188651,15173,4,10
188651,8685,2,80
188651,28777,1,30
188651,6141,2,20
188651,6141,3,10
188651,6141,5,20
188651,26466,4,20
188651,17732,4,40
188651,25087,1,20
188651,7100,1,30
188651,13393,3,20
188651,5943,3,30
188651,7953,3,30
188651,10498,4,20
188651,18871,5,10
188651,13899,2,30
188651,4294,3,10
188651,4294,4,30
188651,15737,2,10
188651,15737,4,30
188651,9738,4,70
188651,7567,4,20
188651,22179,2,60
188651,18456,2,50
188651,18456,4,10
188651,17454,1,30
188651,17454,2,70
188651,16423,2,30
188651,27970,3,20
188651,15025,2,10
188651,15941,2,40
188651,18489,2,60
188651,21839,2,20
188651,21839,4,50
188651,13815,1,9
188651,28696,1,10
188651,28696,3,50
188651,24093,4,30
188651,29551,3,20
188651,27101,4,50
188651,15293,1,30
188651,15293,3,10
188651,11577,5,40
188651,3052,4,50
188651,13484,2,20
188651,19143,4,110
188651,22527,2,10
188651,22527,3,60
188651,25178,1,100
188651,10072,3,20
188651,12219,4,90
188651,725,2,60
188651,18690,2,10
188651,18690,4,40
188651,12081,4,40
188651,12081,5,30
188651,8723,3,50
188651,6882,4,20
188651,9098,5,20
188651,20085,4,60
188651,11912,3,40
188651,28888,4,50
188651,24510,1,40
188651,24510,4,30
